53	843
52	846
55	851
56	854
57	857
11	847
27	860

53	853
52	856
55	861
56	864
57	867
11	857
27	870

53	863
52	866
55	871
56	874
57	877
11	867
27	880

53	873
52	876
55	881
56	884
57	887
11	877
27	890

53	883
52	886
55	891
56	894
57	897
11	887
27	900

53	893
52	896
55	901
56	904
57	907
11	897
27	910

53	903
52	906
55	911
56	914
57	917
11	907
27	920

53	913
52	916
55	921
56	924
57	927
11	917
27	930

53	923
52	926
55	931
56	934
57	937
11	927
27	940

53	933
52	936
55	941
56	944
57	947
11	937
27	950

53	943
52	946
55	951
56	954
57	957
11	947
27	960

53	953
52	956
55	961
56	964
57	967
11	957
27	970

10	840
9	843
8	846
7	848
5	852

10	850
9	853
8	856
7	858
5	862

10	860
9	863
8	866
7	868
5	872

10	870
9	873
8	876
7	878
5	882

10	880
9	883
8	886
7	888
5	892

10	890
9	893
8	896
7	898
5	902

10	900
9	903
8	906
7	908
5	912

10	910
9	913
8	916
7	918
5	922

10	920
9	923
8	926
7	928
5	932

10	930
9	933
8	936
7	938
5	942

10	940
9	943
8	946
7	948
5	952

10	950
9	953
8	956
7	958
5	962

